Nom,Date,Température,Pression au niveau mer,Humidité
KERGUELEN,2018-10-09,278.88750000000005,99522.5,76.75
TOULOUSE-BLAGNAC,2018-10-09,295.225,102418.75,69.5
MARIPASOULA,2018-10-09,303.7833333333333,100983.33333333333,67.66666666666667
BOURGES,2018-01-12,281.175,101663.75,90.0
EUROPA,2018-01-12,298.16249999999997,101332.5,60.75
ORLY,2018-01-12,281.2,101286.25,94.125
AJACCIO,2018-01-12,284.34999999999997,101530.0,77.625
ST-PIERRE,2018-01-12,275.34999999999997,100930.0,75.625
GILLOT-AEROPORT,2018-02-12,298.16249999999997,101008.75,63.5
KERGUELEN,2018-02-12,277.0375,100427.5,68.125
CAYENNE-MATOURY,2018-02-12,300.0875,101205.0,78.875
GOURDON,2018-02-12,284.07500000000005,101792.5,99.25
SAINT LAURENT,2018-02-12,298.25,101197.5,81.75
TARBES-OSSUN,2018-02-12,283.75,101866.66666666667,88.66666666666667
MARIPASOULA,2018-02-12,298.925,101231.25,78.125
ORLY,2018-02-12,286.81250000000006,100586.25,92.5
NANCY-OCHEY,2018-02-12,282.52500000000003,100798.75,95.375
LE RAIZET AERO,2018-02-12,298.225,101657.5,74.5
TROYES-BARBEREY,2018-02-12,286.125,100741.25,92.125
BALE-MULHOUSE,2018-02-12,281.875,101150.0,93.625
MILLAU,2018-02-12,280.3375,101895.0,98.375
BREST-GUIPAVAS,2018-03-12,285.9625,100890.0,91.625
TOURS,2018-03-12,286.775,101138.75,90.25
BOURGES,2018-03-12,286.53749999999997,101256.25,91.125
GOURDON,2018-03-12,285.8875,101848.75,96.5
GLORIEUSES,2018-03-12,301.92499999999995,100985.0,73.375
REIMS-PRUNAY,2018-03-12,286.6125,100598.75,82.625
PTE DE LA HAGUE,2018-03-12,286.3875,100496.25,84.5
NANTES-BOUGUENAIS,2018-03-12,286.975,101222.5,94.25
PERPIGNAN,2018-03-12,287.53749999999997,101865.0,73.375
NOUVELLE AMSTERDAM,2018-03-12,286.7625,102233.75,65.625
ALENCON,2018-03-12,285.65000000000003,100858.75,87.75
MILLAU,2018-12-24,282.275,102820.0,86.25
ST GIRONS,2018-12-24,280.70000000000005,103112.5,88.0
EMBRUN,2018-12-24,277.45,,79.0
REIMS-PRUNAY,2018-12-24,280.4125,102970.0,83.25
SAINT LAURENT,2018-12-24,299.1625000000001,101208.75,85.125
SAINT GEORGES,2018-12-24,298.875,101180.0,87.0
ABBEVILLE,2018-12-24,280.025,103072.5,86.75
PTE DE CHASSIRON,2018-12-24,284.825,103095.0,96.0
TOULOUSE-BLAGNAC,2018-12-24,282.9,103057.5,94.125
LILLE-LESQUIN,2018-12-24,279.90000000000003,103061.25,82.875
BALE-MULHOUSE,2018-12-24,280.96250000000003,102778.75,85.25
MONTELIMAR,2018-12-24,285.2875,102631.25,74.75
GLORIEUSES,2018-12-24,300.97499999999997,101077.5,81.625
ST-BARTHELEMY METEO,2018-12-24,299.1625,101708.75,68.125
BASTIA,2018-12-25,282.95000000000005,102778.75,71.25
RENNES-ST JACQUES,2018-12-25,282.25,103350.0,94.33333333333333
ORLY,2018-12-25,275.37500000000006,103597.5,84.5
MONTPELLIER,2018-12-25,281.025,102985.0,65.25
ST-BARTHELEMY METEO,2018-12-25,298.525,101668.75,69.25
LE RAIZET AERO,2018-12-25,296.3375,101618.75,80.75
MARIPASOULA,2018-12-25,298.5625,101228.75,83.0
POITIERS-BIARD,2018-12-25,279.65,103292.5,83.875
ST-PIERRE,2018-11-26,274.475,101075.0,81.875
SAINT GEORGES,2018-11-26,298.02500000000003,101013.75,96.25
PLOUMANAC'H,2018-11-26,282.3125,101326.25,76.125
ORLY,2018-11-26,278.725,101035.0,94.625
EUROPA,2018-11-26,298.5999999999999,101311.25,75.625
LE RAIZET AERO,2018-11-26,299.00000000000006,101490.0,77.5
CAEN-CARPIQUET,2018-11-26,279.6125,101221.25,86.75
BELLE ILE-LE TALUT,2018-11-26,281.6625,101327.5,83.125
KERGUELEN,2018-11-26,283.7375,101150.0,73.5
LILLE-LESQUIN,2018-11-27,278.825,101776.25,93.5
NICE,2018-11-27,283.72499999999997,100776.25,60.5
CAEN-CARPIQUET,2018-11-27,279.6125,101587.5,92.75
LIMOGES-BELLEGARDE,2018-11-27,278.06249999999994,102152.5,94.0
LYON-ST EXUPERY,2018-11-27,278.7,101971.25,89.75
ST-BARTHELEMY METEO,2018-11-27,300.57500000000005,101458.75,70.5
ALENCON,2018-11-27,278.275,101787.5,94.375
MONT-DE-MARSAN,2018-11-27,278.92499999999995,102242.5,89.25
MARIPASOULA,2018-11-27,298.3375,101018.75,90.75
REIMS-PRUNAY,2018-11-27,278.5875,101898.75,89.5
BREST-GUIPAVAS,2018-11-27,284.0,101241.25,94.25
LE RAIZET AERO,2018-12-23,297.5375,101710.0,81.5
MILLAU,2018-12-23,283.02500000000003,102868.75,93.75
GOURDON,2018-12-23,285.2,102953.75,95.75
CAP CEPET,2018-12-23,287.825,102411.25,70.75
SAINT GEORGES,2018-12-23,297.3875,101290.0,93.375
PTE DE CHASSIRON,2018-12-23,285.53749999999997,102840.0,96.5
ST-PIERRE,2018-12-23,277.16249999999997,99970.0,97.0
LE PUY-LOUDES,2018-12-23,280.3375,,88.625
LYON-ST EXUPERY,2018-12-24,282.875,102855.0,89.875
PLOUMANAC'H,2018-12-24,285.08750000000003,102940.0,93.5
NANTES-BOUGUENAIS,2018-12-24,285.2625,103020.0,93.25
AJACCIO,2018-12-24,284.9875,102122.5,85.25
REIMS-PRUNAY,2018-06-09,291.72499999999997,101395.0,83.625
STRASBOURG-ENTZHEIM,2018-06-09,291.26249999999993,101225.0,83.125
NANTES-BOUGUENAIS,2018-06-09,292.1375,101737.5,70.625
LE PUY-LOUDES,2018-06-09,287.525,,93.0
MARIGNANE,2018-06-09,295.4,101293.75,76.5
CAP CEPET,2018-07-09,295.875,101185.0,67.625
ST-BARTHELEMY METEO,2018-07-09,,,
STRASBOURG-ENTZHEIM,2018-07-09,291.5,101566.25,74.625
TROYES-BARBEREY,2018-07-09,288.1875,101752.5,73.125
NANCY-OCHEY,2018-07-09,288.7375,101658.75,78.75
ALENCON,2018-03-09,290.1375,101870.0,70.125
BOURGES,2018-03-09,292.16249999999997,101670.0,55.75
BORDEAUX-MERIGNAC,2018-03-09,294.09999999999997,101482.5,50.5
ST GIRONS,2018-03-09,290.8375,101478.75,70.125
ST-PIERRE,2018-03-09,291.05,102505.0,88.25
BREST-GUIPAVAS,2018-03-09,290.11249999999995,102055.0,76.0
LE RAIZET AERO,2018-03-09,300.5125,101370.0,79.625
TARBES-OSSUN,2018-03-09,292.3,101438.75,63.875
ROUEN-BOOS,2018-04-09,290.0,101851.25,85.375
STRASBOURG-ENTZHEIM,2018-04-09,292.1375,101593.75,70.875
POITIERS-BIARD,2018-04-09,292.3,101626.25,64.5
MARIPASOULA,2018-04-09,297.0,101195.0,95.0
MONT-DE-MARSAN,2018-04-09,294.075,101415.0,69.25
LA DESIRADE METEO,2018-04-09,302.03749999999997,101343.75,74.375
AJACCIO,2018-04-09,293.3,101476.25,74.5
DIJON-LONGVIC,2018-04-09,291.85,101560.0,64.5
BASTIA,2018-04-09,295.2875,101418.75,71.375
TARBES-OSSUN,2018-04-09,293.1125,101418.75,70.75
MARIGNANE,2018-04-09,295.01250000000005,101372.5,56.125
TROMELIN,2018-04-09,297.92499999999995,101981.25,74.125
GILLOT-AEROPORT,2018-04-09,295.675,102326.25,75.0
LAMENTIN-AERO,2018-05-09,301.3875,101326.25,73.25
AJACCIO,2018-05-09,295.42499999999995,101471.25,69.875
ROUEN-BOOS,2018-05-09,289.90000000000003,101836.25,95.25
MARIPASOULA,2018-11-09,299.78749999999997,101190.0,84.25
LILLE-LESQUIN,2018-12-09,289.35,102158.75,89.5
BASTIA,2018-12-09,296.91249999999997,102228.75,69.75
MARIPASOULA,2018-09-19,297.28999999999996,101258.0,89.4
CLERMONT-FD,2018-09-19,294.78749999999997,101962.5,64.25
MONTPELLIER,2018-09-19,296.1875,101962.5,75.5
NANCY-OCHEY,2018-09-19,294.4125,101898.75,64.25
STRASBOURG-ENTZHEIM,2018-09-19,293.78749999999997,101930.0,70.75
TROMELIN,2018-09-20,298.2375,101841.25,71.0
MONTPELLIER,2018-09-20,296.33750000000003,101793.75,68.0
GILLOT-AEROPORT,2018-09-17,295.51250000000005,101873.75,70.375
PTE DE CHASSIRON,2018-09-17,292.47499999999997,101637.5,76.25
LA DESIRADE METEO,2018-09-17,302.0125,101446.25,72.125
SAINT LAURENT,2018-09-17,299.79999999999995,101111.25,81.625
ORLY,2018-09-17,292.26249999999993,101721.25,57.5
TARBES-OSSUN,2018-09-17,295.15000000000003,101657.5,70.875
CAYENNE-MATOURY,2018-09-17,299.45,101148.75,85.25
TROYES-BARBEREY,2018-09-17,290.8,101817.5,57.25
BOURGES,2018-09-17,294.1375,101713.75,49.5
ST GIRONS,2018-09-17,293.425,101748.75,73.5
PERPIGNAN,2018-09-17,294.75,101951.25,83.75
BASTIA,2018-09-17,295.50000000000006,102061.25,84.125
LYON-ST EXUPERY,2018-09-17,296.8625,101816.25,55.5
LAMENTIN-AERO,2018-09-17,301.41249999999997,101411.25,72.75
GLORIEUSES,2018-09-17,299.475,101452.5,65.75
BORDEAUX-MERIGNAC,2018-09-18,295.78749999999997,101651.25,73.375
KERGUELEN,2018-09-18,274.0833333333333,100586.66666666667,67.66666666666667
TROYES-BARBEREY,2018-09-14,289.57500000000005,102158.75,69.625
CLERMONT-FD,2018-09-14,291.375,102066.25,77.25
MONTELIMAR,2018-09-14,296.6,101763.75,58.0
PTE DE CHASSIRON,2018-09-15,291.075,102392.5,65.625
LA DESIRADE METEO,2018-09-15,300.8875,101180.0,77.25
TROYES-BARBEREY,2018-09-15,287.4625,102547.5,65.625
NANTES-BOUGUENAIS,2018-09-15,289.925,102456.25,60.625
TOURS,2018-09-15,288.6875,102500.0,60.0
STRASBOURG-ENTZHEIM,2018-09-15,289.78749999999997,102422.5,67.125
ROUEN-BOOS,2018-09-16,287.90000000000003,102160.0,74.5
PLOUMANAC'H,2018-09-16,290.55,102018.75,71.875
NOUVELLE AMSTERDAM,2018-09-16,286.75,102437.5,86.0
BELLE ILE-LE TALUT,2018-09-16,290.675,102082.5,71.5
GILLOT-AEROPORT,2018-09-16,295.525,101777.5,70.375
ORLY,2018-09-16,289.575,102161.25,61.875
DIJON-LONGVIC,2018-09-16,290.46250000000003,102126.25,58.75
LIMOGES-BELLEGARDE,2018-09-16,292.6125,101996.25,46.0
MARIGNANE,2018-09-16,296.825,102107.5,65.875
NANTES-BOUGUENAIS,2018-09-16,290.50000000000006,102041.25,61.0
BORDEAUX-MERIGNAC,2018-09-16,293.175,101988.75,58.75
KERGUELEN,2018-09-16,278.8125,98793.75,76.0
LE RAIZET AERO,2018-09-16,300.6875,101290.0,81.5
REIMS-PRUNAY,2018-09-16,287.175,102195.0,67.875
EUROPA,2018-09-16,295.575,101660.0,74.875
CLERMONT-FD,2018-09-16,291.65,102027.5,55.25
NICE,2018-09-16,296.25,102141.25,70.75
BORDEAUX-MERIGNAC,2018-12-09,296.5375,102087.5,66.375
TROMELIN,2018-09-13,297.7357142857143,101730.0,71.28571428571429
ALENCON,2018-09-13,288.725,102223.75,82.125
ST-BARTHELEMY METEO,2018-09-13,302.18749999999994,101167.5,69.75
LAMENTIN-AERO,2018-09-13,300.65000000000003,100888.75,80.5
CAYENNE-MATOURY,2018-09-20,301.09999999999997,101145.0,82.5
ABBEVILLE,2018-09-21,289.17499999999995,101170.0,65.25
REIMS-PRUNAY,2018-09-21,288.825,101375.0,64.625
MILLAU,2018-09-21,291.875,101783.75,61.625
PTE DE LA HAGUE,2018-09-21,288.9,101332.5,67.0
LA DESIRADE METEO,2018-09-21,301.8375,101395.0,71.125
ST GIRONS,2018-09-18,292.65000000000003,101658.75,77.125
BREST-GUIPAVAS,2018-09-19,291.175,101663.75,89.75
ROUEN-BOOS,2018-09-17,290.25,101671.25,64.5
BELLE ILE-LE TALUT,2018-09-17,290.2625,101575.0,87.5
TOURS,2018-09-17,294.5,101646.25,53.0
TOULOUSE-BLAGNAC,2018-09-17,296.4125,101753.75,66.0
EUROPA,2018-09-17,296.825,101540.0,79.0
CLERMONT-FD,2018-09-17,295.15000000000003,101730.0,47.25
PERPIGNAN,2018-09-18,295.26249999999993,101797.5,85.625
CAYENNE-MATOURY,2018-11-22,300.38750000000005,101186.25,76.0
ABBEVILLE,2018-11-22,275.08750000000003,101740.0,93.5
TOURS,2018-11-22,276.65,101527.5,96.0
MONTPELLIER,2018-11-22,284.18749999999994,101635.0,87.125
PAMANDZI,2018-11-22,301.40999999999997,101292.0,74.0
SAINT GEORGES,2018-11-22,300.52500000000003,101123.75,80.0
LE PUY-LOUDES,2018-11-22,276.08750000000003,,90.125
POITIERS-BIARD,2018-03-09,291.575,101673.75,58.75
ABBEVILLE,2018-03-09,290.33750000000003,101930.0,71.875
PLOUMANAC'H,2018-03-09,291.075,102062.5,73.25
NANCY-OCHEY,2018-03-09,290.22499999999997,101696.25,74.25
CLERMONT-FD,2018-03-09,291.075,101563.75,62.125
TROMELIN,2018-03-09,296.96250000000003,101807.5,80.25
NANTES-BOUGUENAIS,2018-03-09,291.79999999999995,101747.5,60.75
LYON-ST EXUPERY,2018-03-09,291.6125,101548.75,64.875
EMBRUN,2018-03-09,289.90000000000003,,72.5
PLOUMANAC'H,2018-04-09,290.65000000000003,102028.75,86.25
BOURGES,2018-06-09,292.65000000000003,101468.75,71.0
BALE-MULHOUSE,2018-06-09,291.325,101283.75,79.25
NANCY-OCHEY,2018-06-09,290.85,101293.75,82.0
MONT-DE-MARSAN,2018-07-09,293.41249999999997,101848.75,76.75
PLOUMANAC'H,2018-07-09,289.0875,101951.25,83.0
GLORIEUSES,2018-07-09,298.5,101610.0,71.0
LE RAIZET AERO,2018-07-09,299.5,101460.0,84.5
LILLE-LESQUIN,2018-07-09,288.3125,101575.0,70.0
TOURS,2018-07-09,289.675,101860.0,70.375
LILLE-LESQUIN,2018-04-09,292.2375,101745.0,89.25
BREST-GUIPAVAS,2018-04-09,289.0,102063.75,94.75
TOURS,2018-04-09,293.3125,101698.75,63.375
ST GIRONS,2018-04-09,292.625,101420.0,69.5
CAYENNE-MATOURY,2018-04-09,299.8625,101116.25,85.125
BOURGES,2018-04-09,294.20000000000005,101601.25,51.875
BORDEAUX-MERIGNAC,2018-04-09,294.76250000000005,101476.25,58.0
ST-PIERRE,2018-05-09,290.68750000000006,101898.75,74.125
LYON-ST EXUPERY,2018-05-09,295.2875,101462.5,53.25
SAINT LAURENT,2018-05-09,300.40000000000003,101092.5,82.5
GILLOT-AEROPORT,2018-05-09,294.9625,102456.25,67.0
CAP CEPET,2018-02-09,294.22499999999997,101511.25,65.625
BELLE ILE-LE TALUT,2018-02-09,292.46250000000003,102160.0,59.0
REIMS-PRUNAY,2018-02-09,288.9625,102242.5,62.875
NICE,2018-02-09,293.925,101532.5,67.5
CAEN-CARPIQUET,2018-02-09,288.7875,102335.0,67.5
LYON-ST EXUPERY,2018-02-09,290.90000000000003,101843.75,61.625
ST-BARTHELEMY METEO,2018-02-09,,,
PLOUMANAC'H,2018-02-09,291.85,102227.5,70.625
CLERMONT-FD,2018-02-09,290.0,101938.75,58.125
POITIERS-BIARD,2018-02-09,290.2625,102071.25,54.0
KERGUELEN,2018-02-09,276.65000000000003,101228.75,65.75
STRASBOURG-ENTZHEIM,2018-03-09,291.36249999999995,101662.5,73.625
TROMELIN,2018-10-14,298.9,,73.25
PTE DE LA HAGUE,2018-10-15,288.4625,100878.75,86.75
BORDEAUX-MERIGNAC,2018-06-09,292.12499999999994,101610.0,85.875
NICE,2018-06-09,295.5125,101250.0,71.375
ORLY,2018-06-09,291.95,101542.5,73.375
MONTELIMAR,2018-06-09,292.75,101323.75,82.125
ST GIRONS,2018-07-09,290.56249999999994,101853.75,82.625
KERGUELEN,2018-07-09,275.8333333333333,99590.0,66.16666666666667
LIMOGES-BELLEGARDE,2018-07-09,289.8625,101825.0,70.625
BORDEAUX-MERIGNAC,2018-07-09,292.425,101881.25,68.375
MILLAU,2018-07-09,290.98749999999995,101557.5,65.75
AJACCIO,2018-07-09,295.7875,101418.75,76.5
BREST-GUIPAVAS,2018-08-09,286.95,102015.0,83.375
MARIPASOULA,2018-08-09,301.175,101240.0,74.5
SAINT LAURENT,2018-08-09,300.5125,101181.25,81.0
REIMS-PRUNAY,2018-08-09,287.0125,102068.75,68.875
LAMENTIN-AERO,2018-09-09,300.7375,101308.75,76.5
LIMOGES-BELLEGARDE,2018-09-09,292.84999999999997,102022.5,53.375
EUROPA,2018-09-09,298.9125,101365.0,83.125
BALE-MULHOUSE,2018-09-09,290.3,102146.25,69.375
TOULOUSE-BLAGNAC,2018-09-09,295.0875,101991.25,63.0
STRASBOURG-ENTZHEIM,2018-09-09,290.625,102160.0,71.0
PTE DE CHASSIRON,2018-03-09,292.36249999999995,101655.0,70.0
PERPIGNAN,2018-03-09,293.98749999999995,101440.0,56.5
BASTIA,2018-03-09,294.85,101465.0,65.125
CAP CEPET,2018-03-09,294.7375,101373.75,63.5
TOULOUSE-BLAGNAC,2018-03-09,294.0375,101402.5,48.25
MONTPELLIER,2018-03-09,293.63750000000005,101452.5,54.625
TOURS,2018-03-09,293.25,101730.0,53.0
SAINT GEORGES,2018-04-09,299.3375,101082.5,85.625
MONTELIMAR,2018-04-09,295.4125,101385.0,56.25
MONTPELLIER,2018-04-09,293.63571428571424,101392.85714285714,65.42857142857143
MONT-DE-MARSAN,2018-09-17,296.8875,101641.25,72.75
EMBRUN,2018-09-17,292.41249999999997,,68.0
MONTELIMAR,2018-09-18,296.0125,101828.75,66.375
TOULOUSE-BLAGNAC,2018-05-09,294.89285714285717,101465.71428571429,66.0
MARIGNANE,2018-05-09,295.34999999999997,101490.0,67.125
GLORIEUSES,2018-05-09,299.5375,101762.5,67.125
CAYENNE-MATOURY,2018-06-09,300.7,101253.75,82.375
SAINT LAURENT,2018-06-09,300.44999999999993,101181.25,79.0
SAINT GEORGES,2018-06-09,300.1875,101233.75,77.625
DIJON-LONGVIC,2018-07-09,290.225,101716.25,71.25
ST-PIERRE,2018-07-09,290.27500000000003,101557.5,80.875
EUROPA,2018-03-09,296.2875,101581.25,86.25
CAYENNE-MATOURY,2018-03-09,300.025,101191.25,84.5
CAEN-CARPIQUET,2018-03-09,288.6375,101983.75,85.875
BALE-MULHOUSE,2018-03-09,290.16249999999997,101650.0,79.625
LA DESIRADE METEO,2018-03-09,302.2,101352.5,72.0
CAP CEPET,2018-04-09,295.18749999999994,101331.25,61.625
TROYES-BARBEREY,2018-04-09,291.9,101657.5,72.0
BALE-MULHOUSE,2018-04-09,291.2125,101585.0,74.0
LYON-ST EXUPERY,2018-04-09,292.8125,101486.25,61.75
NANCY-OCHEY,2018-04-09,291.2,101596.25,73.875
DIJON-LONGVIC,2018-05-09,293.425,101520.0,58.5
NANTES-BOUGUENAIS,2018-09-09,292.075,101967.5,70.375
MILLAU,2018-09-09,292.8625,101940.0,59.0
MONT-DE-MARSAN,2018-09-09,294.45000000000005,102028.75,78.0
LILLE-LESQUIN,2018-09-09,291.5,101980.0,66.125
PTE DE LA HAGUE,2018-09-09,289.55,102021.42857142857,79.71428571428571
REIMS-PRUNAY,2018-10-09,291.075,102307.5,66.75
LILLE-LESQUIN,2018-10-09,290.88750000000005,102268.75,74.625
RENNES-ST JACQUES,2018-09-19,291.75,101875.0,82.5
PAMANDZI,2018-09-16,298.9,101447.5,77.25
CAEN-CARPIQUET,2018-09-16,288.9,102097.5,68.75
CAP CEPET,2018-09-16,296.17499999999995,102077.5,81.25
BREST-GUIPAVAS,2018-09-16,287.5875,102045.0,90.125
CAYENNE-MATOURY,2018-09-16,301.18750000000006,101071.25,81.75
PTE DE LA HAGUE,2018-09-17,291.48999999999995,101464.0,76.0
LE PUY-LOUDES,2018-09-17,289.925,,68.875
RENNES-ST JACQUES,2018-09-23,290.1375,102015.0,84.75
ROUEN-BOOS,2018-09-23,288.0125,101685.0,90.375
LYON-ST EXUPERY,2018-09-23,297.53749999999997,101961.25,40.375
TOULOUSE-BLAGNAC,2018-09-23,295.78749999999997,102310.0,65.375
RENNES-ST JACQUES,2018-09-17,291.4625,101548.75,66.5
SAINT GEORGES,2018-09-24,300.11249999999995,101150.0,85.25
ABBEVILLE,2018-09-25,282.7875,103790.0,74.5
LIMOGES-BELLEGARDE,2018-09-29,287.65,102008.75,67.125
PTE DE LA HAGUE,2018-09-29,288.2625,102720.0,59.125
GILLOT-AEROPORT,2018-09-29,296.7125,101977.5,63.25
BOURGES,2018-01-10,284.825,102390.0,64.875
NANCY-OCHEY,2018-01-10,281.625,102081.25,82.75
NOUVELLE AMSTERDAM,2018-01-10,287.2928571428571,102874.28571428571,91.42857142857143
ALENCON,2018-02-10,284.57500000000005,102672.5,81.25
RENNES-ST JACQUES,2018-02-10,285.3875,102807.5,83.5
AJACCIO,2018-02-10,290.07500000000005,101201.25,56.625
GLORIEUSES,2018-02-10,299.10714285714283,101577.14285714286,65.28571428571429
GILLOT-AEROPORT,2018-02-10,294.6375,101943.75,68.125
PTE DE LA HAGUE,2018-02-10,288.575,102557.5,81.75
DIJON-LONGVIC,2018-02-10,284.21250000000003,102637.5,60.125
PTE DE CHASSIRON,2018-02-10,287.05,102947.5,71.25
BREST-GUIPAVAS,2018-02-10,285.325,102933.75,90.75
ST-BARTHELEMY METEO,2018-02-10,301.0875,101257.5,72.375
SAINT GEORGES,2018-02-10,305.9166666666667,101023.33333333333,51.0
LILLE-LESQUIN,2018-03-10,287.38750000000005,102648.75,77.5
RENNES-ST JACQUES,2018-03-10,289.875,102905.0,76.0
BOURGES,2018-03-10,289.0,102786.25,74.875
TRINITE-CARAVEL,2018-09-26,301.95,101257.5,77.25
MILLAU,2018-09-26,288.0625,103118.75,68.625
LE PUY-LOUDES,2018-09-27,286.2,,59.333333333333336
LYON-ST EXUPERY,2018-09-27,292.91249999999997,102751.25,54.25
CAP CEPET,2018-09-27,291.96250000000003,102802.5,68.125
DIJON-LONGVIC,2018-09-27,288.63750000000005,102807.5,64.25
MONTELIMAR,2018-09-27,290.05,102836.25,68.5
LA DESIRADE METEO,2018-09-27,301.35,101158.75,73.5
ALENCON,2018-09-27,287.8875,102731.25,66.75
CAYENNE-MATOURY,2018-09-27,300.675,101080.0,82.0
ROUEN-BOOS,2018-09-28,287.35,102617.5,73.75
LIMOGES-BELLEGARDE,2018-09-28,292.15,102147.5,59.25
BOURGES,2018-09-28,290.4875,102258.75,62.25
EMBRUN,2018-09-28,290.725,,46.375
GLORIEUSES,2018-09-29,299.8071428571429,101557.14285714286,60.857142857142854
MARIPASOULA,2018-09-29,300.7625,101190.0,77.5
BOURGES,2018-09-29,288.0125,102192.5,61.25
ORLY,2018-09-29,285.47499999999997,102512.5,57.5
ST-PIERRE,2018-01-10,284.12499999999994,102473.75,80.625
RENNES-ST JACQUES,2018-01-10,285.8625,102732.5,62.375
CAEN-CARPIQUET,2018-09-23,288.9375,101841.25,87.875
LA DESIRADE METEO,2018-09-23,301.5125,101258.75,71.75
MONTELIMAR,2018-09-23,297.8,101891.25,44.375
ALENCON,2018-09-24,283.27500000000003,103578.75,72.375
PTE DE CHASSIRON,2018-09-24,287.9875,103277.5,62.125
LE PUY-LOUDES,2018-09-24,282.95000000000005,,74.25
BREST-GUIPAVAS,2018-09-24,284.21250000000003,103710.0,72.875
GILLOT-AEROPORT,2018-09-24,297.125,102205.0,68.25
ORLY,2018-09-24,285.0875,103486.25,64.0
GOURDON,2018-09-21,290.6875,101962.5,84.875
ORLY,2018-09-21,290.05,101486.25,62.125
PTE DE CHASSIRON,2018-09-21,290.6625,101945.0,76.875
LAMENTIN-AERO,2018-09-21,301.6125,101350.0,71.125
ST-BARTHELEMY METEO,2018-09-21,301.97499999999997,101471.25,72.25
TOULOUSE-BLAGNAC,2018-09-22,294.02500000000003,102363.75,62.75
EUROPA,2018-09-22,298.125,101783.75,68.875
BOURGES,2018-09-22,288.4375,102331.25,62.625
MARIPASOULA,2018-09-18,299.35,101213.75,82.125
BALE-MULHOUSE,2018-09-18,293.8125,101705.0,68.25
CAEN-CARPIQUET,2018-09-14,285.97499999999997,102376.25,79.25
POITIERS-BIARD,2018-09-14,290.96250000000003,102252.5,65.0
LYON-ST EXUPERY,2018-09-14,293.4375,101948.75,69.5
BELLE ILE-LE TALUT,2018-09-14,288.15,102452.5,73.5
NOUVELLE AMSTERDAM,2018-09-14,285.1928571428571,102284.28571428571,74.28571428571429
LILLE-LESQUIN,2018-09-14,286.625,102196.25,75.25
ALENCON,2018-09-14,286.93750000000006,102361.25,69.125
TARBES-OSSUN,2018-09-14,291.725,102153.75,81.25
PERPIGNAN,2018-09-14,296.725,101906.25,56.625
ORLY,2018-09-27,288.01250000000005,102763.75,65.625
NANCY-OCHEY,2018-09-27,288.8375,102801.25,61.75
LE RAIZET AERO,2018-09-27,300.6125,101192.5,79.0
CAEN-CARPIQUET,2018-09-27,288.0125,102717.5,70.25
REIMS-PRUNAY,2018-09-20,291.0,101733.75,71.5
EMBRUN,2018-09-20,294.575,,49.0
RENNES-ST JACQUES,2018-09-20,292.875,101627.5,78.5
DIJON-LONGVIC,2018-09-21,289.45,101663.75,76.875
BASTIA,2018-09-21,296.6375,101577.5,72.0
POITIERS-BIARD,2018-09-21,289.075,101852.5,78.625
BORDEAUX-MERIGNAC,2018-09-21,291.3375,102020.0,89.0
LE RAIZET AERO,2018-09-21,300.4625,101418.75,79.0
GILLOT-AEROPORT,2018-09-21,295.90000000000003,102071.25,64.75
LYON-ST EXUPERY,2018-09-22,289.5375,102351.25,61.75
BREST-GUIPAVAS,2018-09-22,287.98749999999995,101811.25,92.75
NANTES-BOUGUENAIS,2018-09-22,288.09999999999997,102181.25,86.75
TRINITE-CARAVEL,2018-09-22,302.125,101283.75,67.125
BASTIA,2018-09-22,296.525,101638.75,77.375
STRASBOURG-ENTZHEIM,2018-09-22,287.91249999999997,102271.25,64.25
CLERMONT-FD,2018-12-10,294.6642857142857,101924.28571428571,56.285714285714285
TROMELIN,2018-12-10,298.35,,71.875
MONTELIMAR,2018-12-10,292.7375,102295.0,76.625
MARIGNANE,2018-12-10,293.4375,102327.5,76.0
NICE,2018-12-10,293.125,102360.0,72.25
EUROPA,2018-12-10,298.72499999999997,101523.75,79.875
GOURDON,2018-10-13,292.8125,101668.75,72.25
ORLY,2018-10-13,293.3375,101590.0,69.25
GILLOT-AEROPORT,2018-10-13,296.2625,101911.25,65.25
ST-BARTHELEMY METEO,2018-10-13,299.32500000000005,101457.5,81.875
LAMENTIN-AERO,2018-10-13,300.8875,101390.0,81.0
NICE,2018-10-13,292.98749999999995,102235.0,66.875
NANCY-OCHEY,2018-10-14,292.825,101147.5,51.5
GOURDON,2018-10-14,292.8625,100683.75,71.5
NICE,2018-10-14,292.36249999999995,101735.0,66.125
ST-BARTHELEMY METEO,2018-10-14,300.0625,101572.5,80.5
LYON-ST EXUPERY,2018-10-14,292.1375,101235.0,56.625
PTE DE LA HAGUE,2018-10-14,287.65000000000003,100542.5,86.75
